,text,rating,category,product_name,product_id,sold,shop_id,product_url
6516,"Barang Aman dan sampai Pada waktunya, Terima kasih gan, berfungsi dengan baik, sesuai dan real. thanks fast respons nya.",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6517,Order 2pcs...yg satu mati total...ga bisa hidup...,1,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6518,Terima kasih paket sdh diterima dan sdh dicoba......,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6519,Barang lumayan bagus buat harg segini...,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6520,sesuai deskripsi... mantul gan,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6521,Barang sesuai. Thank you,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6522,Produk sudah sampai dan Terimakasih Atas Respon Cepatnya (Y),5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6523,Lmyn mksih udh smpai bagus,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6524,Good fast recommended seller,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6525,"Barang sesuai pesanan, pkoke puaslah",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6526,"Suara dasyat menggelar, like a star, thx",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6527,"Sesuai pesan, paking rapih pesan cepat sampai",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6528,Lumayan bagus sesuai dg harga,4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6529,Mantap..........................,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6530,Kecewa..!Barang rusak mau retur penjual minta kita yg bayar ongkir pp...🙁🙁🙁,4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6531,Sip.............................,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6532,Alhamdulillah barang nya sudah sampai cuman kok kardus nya pengok² yaa,4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6533,Barang berfungsi baik and ok,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6534,"Berfungsi dengan baik, murah meriah",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6535,"respon seller memuaskan, kualitas barang ya sesuai dengan harga lah, mayan memuaskan tp volume kurang keras meski udah full",4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6536,"Produk sesuai pesanan, packing bagus dan aman, produk berfungsi dengan baik, semoga awet, makasih",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6537,Mantap produk berjalan dengan baik,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6538,saya senang prduknya dipaketkan dengan rapi dan tidak ada cacat. recomended,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6539,"Ukuran sesuai dengan deskripsi, micnya bekerja dg baik,paketnya rapi",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6540,"Ukuran sesuai dengan foto, produk bekerja dengan baik,sy senang",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6541,Murah tapi gak murahan yg penting meriah (BERFUNGSI),5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6542,"kotak agak penyok,kualitas barang tetap oke. thaks",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6543,"Puas deh, barang nya bagus👍",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6544,Lama pengirimannya 😩,1,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6545,fast respon dan berfungsi dengan baik,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6546,Murah meriah smoga awt tapiii kabel cmn 1 kn gmbrnya ada 2 kbel,4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6547,"Warna sih sesuai, harga sesuai dengan kwalitasnya.",4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6548,Fast respon dan bagus 👍🏻👍🏻👍🏻👍🏻👍🏻,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6549,"Mic nya ok bgt, putri saya senang sekali",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6550,Terima kasih mic-nya lucu,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6551,Brg sesuai deskripsi ...bagus,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6552,Produk ok.. semua berfungsi dengan baik,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6553,"Macet, suara nya pecah, g enak di dengar",1,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6554,Barang sudah selesai sesuai pesanan,4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6555,Mengecewakan...........,1,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6556,Barng sudah smpai harusnya selain pakai buble warp ttp harus di bungkus pakai yg kertas koran atau yg lain nya lagi soalnya kan kalo pengiriman barang psti di lempar2.. Inu masih rezeki barang gk rusak walaupun kardus ancur :&#39;),3,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6557,"Brg sesuai gambar, pengiriman cepat",4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6558,Produk yang diberikan cukup baik respon yang cepat,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6559,Lumayan bagus sih... Sesuai harga makasih ya..semunya fungsi dengan baik,4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6560,Sangat buruk pdahal disitu pengirimanya sehari nyampenya seminggu,1,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6561,"Barang murah meriah,semoga awet",4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6562,Suka sesuai gmbar recommend deh,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6563,Suskes terus gan ini yang ke 2 kali nya,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6564,Mantappp best selerr banget,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6565,Microphonenya bagus. Thanks.,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6566,Warnanya sesuai pilihan tapi ga bisa masuk arus listrik. Ga bisa dicas.,4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6567,Mantap.................................,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6568,Mantp barang nya sdh di coba hasil nya bgt..,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6569,Terimakasih bos......,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6570,Maaf ya baru kasih ulasan soalnya barangnya baru diterima.. bagus mic-nya .makasih,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6571,"Murah bagus Ssuai deskirpsi, rekomendasi produk",4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6573,"Produk baik, pengiriman cepat",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6574,Barang sudah saya terima dgn baik... Saya puas... 👍👍👍,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6575,Barang sudah saya terima dgn baik... Proses cepat...,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6576,produk baik hanya packaging saja yang kurang rapi.. terimakasiiih,5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6577,"Terima kasih, barang sudah kami terima",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6578,"bagus, sayang packingnya kurang tebal. thanks..............",5,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
6579,"Ada harga ada rupa, produk sesuai harga yg paling murah dr lapak lain, dan cukuplah utk hiburan karaoke (non profesional) walau sedikit ada interference di speaker.",4,handphone,EH134 Mic WS858 New Versi Wireles Bluetooth Karaoke Microphone Speaker,260268197,663,113813,https://www.tokopedia.com/handphonetiam/eh134-mic-ws858-new-versi-wireles-bluetooth-karaoke-microphone-speaker
